Episode,Reward,Steps,Reason
29316,30.36,15,FALL
29317,51.75,22,FALL
29318,-3.62,4,FALL
29319,24.53,14,FALL
29320,123.44,46,FALL
29321,19.55,11,FALL
29322,6.75,8,FALL
29323,33.43,16,FALL
29324,5.72,7,FALL
29325,30.98,16,FALL
29326,29.81,15,FALL
29327,32.48,16,FALL
29328,30.68,16,FALL
29329,33.32,16,FALL
29330,43.76,19,FALL
29331,44.90,20,FALL
29332,79.58,32,FALL
29333,27.59,15,FALL
29334,116.77,44,FALL
29335,79.47,31,FALL
29336,86.03,32,FALL
29337,42.77,19,FALL
29338,35.37,17,FALL
29339,29.32,15,FALL
29340,33.49,16,FALL
29341,30.86,17,FALL
29342,27.51,14,FALL
29343,3.07,6,FALL
29344,-0.52,5,FALL
29345,34.88,18,FALL
29346,45.54,21,FALL
29347,38.27,18,FALL
29348,33.42,16,FALL
29349,3.40,6,FALL
29350,87.50,33,FALL
29351,38.66,18,FALL
29352,53.30,23,FALL
29353,31.53,16,FALL
29354,61.51,25,FALL
29355,21.77,13,FALL
29356,36.79,17,FALL
29357,2.80,6,FALL
29358,5.05,6,FALL
29359,33.98,17,FALL
29360,36.42,17,FALL
29361,84.64,33,FALL
29362,25.76,14,FALL
29363,35.46,17,FALL
29364,28.46,15,FALL
29365,3.47,6,FALL
29366,95.90,37,FALL
29367,36.03,18,FALL
29368,73.36,29,FALL
29369,45.81,20,FALL
29370,21.37,13,FALL
29371,212.07,76,FALL
29372,1.11,6,FALL
29373,46.73,20,FALL
29374,-5.69,3,FALL
29375,-1.44,5,FALL
29376,36.73,18,FALL
29377,93.48,36,FALL
29378,30.30,16,FALL
29379,3.02,7,FALL
29380,135.99,51,FALL
29381,38.67,18,FALL
29382,28.73,15,FALL
29383,-3.63,4,FALL
29384,72.84,30,FALL
29385,87.39,33,FALL
29386,32.09,17,FALL
29387,13.38,10,FALL
29388,48.26,21,FALL
29389,87.06,34,FALL
29390,11.64,9,FALL
29391,12.43,10,FALL
29392,35.23,17,FALL
29393,2.55,7,FALL
29394,40.65,18,FALL
29395,55.91,24,FALL
29396,24.35,14,FALL
29397,-3.89,4,FALL
29398,37.74,17,FALL
29399,9.60,9,FALL
29400,104.85,40,FALL
29401,24.43,14,FALL
29402,36.24,18,FALL
29403,66.68,28,FALL
29404,61.91,27,FALL
29405,43.55,20,FALL
29406,1.83,6,FALL
29407,-1.49,5,FALL
29408,9.05,10,FALL
29409,53.78,23,FALL
29410,28.92,15,FALL
29411,15.28,11,FALL
29412,-0.35,5,FALL
29413,1.76,5,FALL
29414,137.76,51,FALL
29415,14.83,11,FALL
29416,33.41,16,FALL
29417,123.03,45,FALL
29418,20.75,13,FALL
29419,12.62,10,FALL
29420,29.42,16,FALL
29421,47.68,20,FALL
29422,14.52,10,FALL
29423,28.34,15,FALL
29424,-2.67,4,FALL
29425,0.95,6,FALL
29426,15.88,11,FALL
29427,-0.23,5,FALL
29428,31.27,15,FALL
29429,23.52,13,FALL
29430,49.77,21,FALL
29431,15.27,10,FALL
29432,16.41,11,FALL
29433,21.89,14,FALL
29434,12.94,9,FALL
29435,2.33,7,FALL
29436,33.37,16,FALL
29437,2.03,6,FALL
29438,49.13,20,FALL
29439,31.87,16,FALL
29440,54.02,23,FALL
29441,49.17,22,FALL
29442,34.23,17,FALL
29443,30.04,15,FALL
29444,29.40,16,FALL
29445,36.07,17,FALL
29446,30.98,16,FALL
29447,2.30,6,FALL
29448,12.44,9,FALL
29449,1.61,6,FALL
29450,36.02,17,FALL
29451,70.21,27,FALL
29452,30.88,15,FALL
29453,10.07,8,FALL
29454,32.37,16,FALL
29455,37.48,17,FALL
29456,41.68,18,FALL
29457,36.99,17,FALL
29458,122.48,46,FALL
29459,32.51,16,FALL
29460,-0.90,5,FALL
29461,1.09,6,FALL
29462,-1.07,5,FALL
29463,34.82,17,FALL
29464,41.42,18,FALL
29465,41.68,19,FALL
29466,-2.71,4,FALL
29467,26.82,15,FALL
29468,8.98,8,FALL
29469,17.48,11,FALL
29470,21.03,12,FALL
29471,9.48,8,FALL
29472,-1.76,5,FALL
29473,21.11,13,FALL
29474,19.17,13,FALL
29475,71.28,30,FALL
29476,4.38,6,FALL
29477,35.00,17,FALL
29478,12.27,9,FALL
29479,32.20,16,FALL
29480,31.48,17,FALL
29481,33.29,17,FALL
29482,5.63,7,FALL
29483,16.41,10,FALL
29484,20.73,12,FALL
29485,44.22,19,FALL
29486,8.57,8,FALL
29487,25.73,14,FALL
29488,37.82,17,FALL
29489,22.48,14,FALL
29490,35.37,17,FALL
29491,12.65,9,FALL
29492,65.54,28,FALL
29493,31.62,16,FALL
29494,33.30,17,FALL
29495,27.99,15,FALL
29496,32.25,16,FALL
29497,54.04,24,FALL
29498,10.61,10,FALL
29499,32.36,16,FALL
29500,34.78,17,FALL
29501,6.31,8,FALL
29502,34.10,16,FALL
29503,16.81,11,FALL
29504,49.83,23,FALL
29505,13.96,10,FALL
29506,31.34,15,FALL
29507,15.95,10,FALL
29508,32.44,16,FALL
29509,21.80,13,FALL
29510,39.84,17,FALL
29511,118.56,45,FALL
29512,-2.98,4,FALL
29513,-0.99,5,FALL
29514,26.43,12,FALL
29515,9.03,8,FALL
29516,87.48,33,FALL
29517,18.50,13,FALL
29518,0.64,6,FALL
29519,21.72,13,FALL
29520,30.43,16,FALL
29521,-3.39,4,FALL
29522,79.32,31,FALL
29523,36.49,17,FALL
29524,39.99,18,FALL
29525,18.80,12,FALL
29526,48.98,22,FALL
29527,18.87,11,FALL
29528,27.50,15,FALL
29529,29.84,16,FALL
29530,23.28,13,FALL
29531,16.18,10,FALL
29532,34.12,17,FALL
29533,28.24,15,FALL
29534,70.02,28,FALL
29535,4.87,7,FALL
29536,5.74,6,FALL
29537,6.41,8,FALL
29538,31.89,16,FALL
29539,-1.42,5,FALL
29540,8.35,7,FALL
29541,18.01,12,FALL
29542,33.16,16,FALL
29543,31.81,17,FALL
29544,79.49,32,FALL
29545,45.82,19,FALL
29546,33.68,17,FALL
29547,13.94,10,FALL
29548,-0.87,5,FALL
29549,72.33,29,FALL
29550,34.47,16,FALL
29551,7.58,8,FALL
29552,8.04,7,FALL
29553,16.09,11,FALL
29554,25.77,14,FALL
29555,61.43,25,FALL
29556,-3.15,4,FALL
29557,11.03,9,FALL
29558,129.07,48,FALL
29559,32.44,16,FALL
29560,4.84,7,FALL
29561,19.40,13,FALL
29562,-1.01,5,FALL
29563,24.59,14,FALL
29564,2.72,7,FALL
29565,36.97,18,FALL
29566,67.67,30,FALL
29567,17.92,12,FALL
29568,79.59,31,FALL
29569,13.00,10,FALL
29570,31.22,15,FALL
29571,22.68,13,FALL
29572,83.05,32,FALL
29573,31.08,16,FALL
29574,28.92,15,FALL
29575,21.15,12,FALL
29576,32.17,16,FALL
29577,29.82,15,FALL
29578,48.79,22,FALL
29579,32.33,16,FALL
29580,31.14,16,FALL
29581,42.26,20,FALL
29582,45.49,20,FALL
29583,31.44,16,FALL
29584,33.65,16,FALL
29585,35.68,17,FALL
29586,29.25,15,FALL
29587,36.53,17,FALL
29588,10.09,8,FALL
29589,45.71,20,FALL
29590,33.41,17,FALL
29591,21.00,13,FALL
29592,37.60,18,FALL
29593,54.67,22,FALL
29594,11.27,9,FALL
29595,2.29,7,FALL
29596,8.31,8,FALL
29597,117.46,45,FALL
29598,29.20,15,FALL
29599,-3.27,4,FALL
29600,19.54,12,FALL
29601,35.21,17,FALL
29602,21.94,13,FALL
29603,3.04,7,FALL
29604,1.63,5,FALL
29605,32.78,17,FALL
29606,32.90,17,FALL
29607,90.00,34,FALL
29608,17.90,12,FALL
29609,116.08,45,FALL
29610,44.24,20,FALL
29611,83.78,33,FALL
29612,21.60,13,FALL
29613,17.93,11,FALL
29614,1.02,5,FALL
29615,28.51,14,FALL
29616,32.86,16,FALL
29617,-0.78,5,FALL
29618,25.73,15,FALL
29619,30.82,15,FALL
29620,2.89,6,FALL
29621,-0.76,5,FALL
29622,-3.48,4,FALL
29623,60.48,25,FALL
29624,12.76,9,FALL
29625,32.65,16,FALL
29626,21.87,12,FALL
29627,16.49,11,FALL
29628,18.95,12,FALL
29629,38.06,18,FALL
29630,43.49,20,FALL
29631,34.59,18,FALL
29632,76.51,31,FALL
29633,30.80,16,FALL
29634,-2.33,5,FALL
29635,59.95,25,FALL
29636,-1.27,5,FALL
29637,9.91,8,FALL
29638,23.18,13,FALL
29639,61.93,25,FALL
29640,-4.18,4,FALL
29641,37.70,18,FALL
29642,29.47,16,FALL
29643,29.05,16,FALL
29644,121.00,46,FALL
29645,34.85,16,FALL
29646,45.10,20,FALL
29647,56.01,23,FALL
29648,34.84,17,FALL
29649,34.60,17,FALL
29650,13.68,10,FALL
29651,3.83,7,FALL
29652,37.04,17,FALL
29653,-2.81,4,FALL
29654,5.83,8,FALL
29655,51.29,21,FALL
29656,30.71,15,FALL
29657,95.21,35,FALL
29658,24.63,14,FALL
29659,3.39,6,FALL
29660,33.59,16,FALL
29661,74.97,30,FALL
29662,17.52,11,FALL
29663,75.90,32,FALL
29664,29.11,15,FALL
29665,32.03,16,FALL
29666,32.69,16,FALL
29667,-1.06,5,FALL
29668,8.73,9,FALL
29669,32.03,16,FALL
29670,-1.59,5,FALL
29671,27.39,14,FALL
29672,31.57,16,FALL
29673,15.79,10,FALL
29674,34.65,17,FALL
29675,0.03,5,FALL
29676,26.84,15,FALL
29677,52.64,24,FALL
29678,37.67,18,FALL
29679,36.12,17,FALL
29680,29.82,15,FALL
29681,-5.44,3,FALL
29682,30.23,15,FALL
29683,35.74,17,FALL
29684,22.96,13,FALL
29685,26.35,14,FALL
29686,-3.23,4,FALL
29687,1.99,5,FALL
29688,30.64,16,FALL
29689,18.61,12,FALL
29690,35.00,17,FALL
29691,12.27,9,FALL
29692,30.00,16,FALL
29693,27.46,16,FALL
29694,17.56,12,FALL
29695,3.47,6,FALL
29696,30.61,15,FALL
29697,23.22,13,FALL
29698,26.70,16,FALL
29699,22.64,13,FALL
29700,15.51,10,FALL
29701,27.92,15,FALL
29702,-1.21,5,FALL
29703,21.67,13,FALL
29704,27.87,14,FALL
29705,39.76,19,FALL
29706,13.04,9,FALL
29707,32.35,16,FALL
29708,28.65,15,FALL
29709,104.61,40,FALL
29710,29.43,15,FALL
29711,32.08,16,FALL
29712,31.14,15,FALL
29713,23.46,14,FALL
29714,39.07,18,FALL
29715,25.23,14,FALL
29716,7.38,7,FALL
29717,32.39,16,FALL
29718,33.83,17,FALL
29719,32.02,16,FALL
29720,23.15,15,FALL
29721,35.32,17,FALL
29722,34.01,16,FALL
29723,26.33,14,FALL
29724,-0.68,5,FALL
29725,50.04,21,FALL
29726,-1.70,5,FALL
29727,-1.26,5,FALL
29728,51.19,22,FALL
29729,68.93,28,FALL
29730,46.02,19,FALL
29731,0.53,6,FALL
29732,12.19,9,FALL
29733,31.20,16,FALL
29734,39.02,18,FALL
29735,30.67,16,FALL
29736,35.46,17,FALL
29737,79.51,31,FALL
29738,102.95,38,FALL
29739,10.20,8,FALL
29740,34.19,16,FALL
29741,83.24,33,FALL
29742,31.73,16,FALL
29743,-0.13,5,FALL
29744,16.68,11,FALL
29745,31.23,16,FALL
29746,18.85,12,FALL
29747,8.91,8,FALL
29748,31.80,16,FALL
29749,4.85,7,FALL
29750,0.19,6,FALL
29751,35.15,16,FALL
29752,47.94,21,FALL
29753,94.07,35,FALL
29754,0.19,5,FALL
29755,25.48,14,FALL
29756,31.14,17,FALL
29757,37.05,17,FALL
29758,-3.51,4,FALL
29759,30.79,15,FALL
29760,24.41,13,FALL
29761,11.60,10,FALL
29762,-1.56,5,FALL
29763,52.82,21,FALL
29764,45.79,19,FALL
29765,14.78,10,FALL
29766,16.39,10,FALL
29767,32.00,16,FALL
29768,40.78,18,FALL
29769,-3.27,4,FALL
29770,4.14,7,FALL
29771,31.79,16,FALL
29772,-1.77,5,FALL
29773,32.64,16,FALL
29774,28.73,15,FALL
29775,20.06,12,FALL
29776,12.98,10,FALL
29777,28.60,16,FALL
29778,6.66,8,FALL
29779,31.47,16,FALL
29780,32.92,16,FALL
29781,19.54,11,FALL
29782,-6.31,3,FALL
29783,62.67,25,FALL
29784,35.48,17,FALL
29785,31.50,16,FALL
29786,41.43,18,FALL
29787,63.18,25,FALL
29788,40.04,18,FALL
29789,-5.25,3,FALL
29790,-3.47,4,FALL
29791,25.11,14,FALL
29792,89.01,34,FALL
29793,10.30,10,FALL
29794,10.35,8,FALL
29795,25.44,14,FALL
29796,6.06,7,FALL
29797,15.03,11,FALL
29798,127.17,46,FALL
29799,1.32,6,FALL
29800,35.43,17,FALL
29801,14.78,10,FALL
29802,51.14,24,FALL
29803,17.66,11,FALL
29804,29.21,15,FALL
29805,3.75,6,FALL
29806,28.31,15,FALL
29807,26.84,16,FALL
29808,-1.61,5,FALL
29809,88.47,33,FALL
29810,29.52,16,FALL
29811,36.16,18,FALL
29812,35.14,17,FALL
29813,35.45,17,FALL
29814,1.48,6,FALL
29815,-0.82,5,FALL
29816,19.35,12,FALL
29817,20.14,14,FALL
29818,8.87,8,FALL
29819,46.86,20,FALL
29820,20.13,12,FALL
29821,85.76,34,FALL
29822,-4.01,4,FALL
29823,40.14,19,FALL
29824,35.83,17,FALL
29825,22.74,13,FALL
29826,13.29,9,FALL
29827,25.21,14,FALL
29828,15.40,11,FALL
29829,29.95,16,FALL
29830,8.86,9,FALL
29831,1.45,6,FALL
29832,29.96,15,FALL
29833,21.46,13,FALL
29834,33.55,16,FALL
29835,41.03,18,FALL
29836,22.19,13,FALL
29837,27.32,15,FALL
29838,31.05,16,FALL
29839,7.73,8,FALL
29840,32.99,16,FALL
29841,29.91,16,FALL
29842,6.79,7,FALL
29843,37.79,17,FALL
29844,0.29,6,FALL
29845,34.87,16,FALL
29846,41.55,18,FALL
29847,34.70,17,FALL
29848,43.19,19,FALL
29849,31.88,17,FALL
29850,0.02,5,FALL
29851,95.82,38,FALL
29852,122.54,46,FALL
29853,25.11,14,FALL
29854,58.17,25,FALL
29855,28.21,15,FALL
29856,8.26,8,FALL
29857,47.36,20,FALL
29858,7.27,8,FALL
29859,27.20,14,FALL
29860,-1.20,5,FALL
29861,12.29,9,FALL
29862,4.41,6,FALL
29863,31.36,16,FALL
29864,20.09,12,FALL
29865,36.51,17,FALL
29866,14.20,9,FALL
29867,77.44,30,FALL
29868,23.58,14,FALL
29869,30.61,15,FALL
29870,50.61,21,FALL
29871,45.11,21,FALL
29872,28.90,15,FALL
29873,28.48,15,FALL
29874,8.46,7,FALL
29875,28.72,15,FALL
29876,30.59,16,FALL
29877,31.37,16,FALL
29878,6.54,8,FALL
29879,39.04,18,FALL
29880,42.02,19,FALL
29881,37.54,18,FALL
29882,21.52,13,FALL
29883,19.50,13,FALL
29884,73.31,29,FALL
29885,33.86,17,FALL
29886,34.47,18,FALL
29887,33.34,18,FALL
29888,31.33,17,FALL
29889,31.98,16,FALL
29890,123.28,47,FALL
29891,33.89,17,FALL
29892,29.15,15,FALL
29893,41.31,19,FALL
29894,32.69,16,FALL
29895,21.23,13,FALL
29896,9.56,9,FALL
29897,23.63,13,FALL
29898,20.12,12,FALL
29899,0.37,5,FALL
29900,20.84,12,FALL
29901,36.51,17,FALL
29902,3.86,7,FALL
29903,2.49,6,FALL
29904,50.47,21,FALL
29905,19.59,11,FALL
29906,38.03,18,FALL
29907,17.91,11,FALL
29908,34.86,17,FALL
29909,28.90,15,FALL
29910,-2.63,4,FALL
29911,1.85,6,FALL
29912,53.36,22,FALL
29913,28.68,15,FALL
29914,9.06,8,FALL
29915,27.37,15,FALL
29916,18.86,11,FALL
29917,6.46,7,FALL
29918,-3.51,4,FALL
29919,3.25,6,FALL
29920,9.23,7,FALL
29921,27.69,15,FALL
29922,22.26,13,FALL
29923,14.00,10,FALL
29924,69.45,29,FALL
29925,36.47,17,FALL
29926,5.12,7,FALL
29927,31.38,16,FALL
29928,28.77,15,FALL
29929,17.43,11,FALL
29930,118.48,44,FALL
29931,2.70,6,FALL
29932,12.83,10,FALL
29933,27.39,15,FALL
29934,-1.62,5,FALL
29935,34.63,17,FALL
29936,84.90,32,FALL
29937,3.00,6,FALL
29938,89.47,33,FALL
29939,36.43,18,FALL
29940,47.95,19,FALL
29941,4.34,7,FALL
29942,0.66,5,FALL
29943,33.42,16,FALL
29944,32.34,16,FALL
29945,-0.81,5,FALL
29946,-3.41,4,FALL
29947,33.27,16,FALL
29948,50.17,22,FALL
29949,76.37,31,FALL
29950,35.39,17,FALL
29951,14.42,10,FALL
29952,34.50,16,FALL
29953,10.67,10,FALL
29954,39.42,18,FALL
29955,35.69,17,FALL
29956,34.83,17,FALL
29957,32.68,16,FALL
29958,25.37,15,FALL
29959,32.82,16,FALL
29960,10.39,8,FALL
29961,33.14,16,FALL
29962,14.33,10,FALL
29963,32.77,17,FALL
29964,37.93,20,FALL
29965,52.09,23,FALL
29966,-2.83,4,FALL
29967,30.12,16,FALL
29968,36.65,18,FALL
29969,29.26,15,FALL
29970,3.19,7,FALL
29971,32.10,16,FALL
29972,-3.70,4,FALL
29973,31.75,15,FALL
29974,30.04,15,FALL
29975,54.19,22,FALL
29976,33.12,17,FALL
29977,77.47,30,FALL
29978,45.15,20,FALL
29979,14.52,10,FALL
29980,36.37,17,FALL
29981,11.60,9,FALL
29982,30.68,16,FALL
29983,128.97,48,FALL
29984,-3.49,4,FALL
29985,32.26,16,FALL
29986,18.96,11,FALL
29987,31.46,16,FALL
29988,30.33,16,FALL
29989,16.15,11,FALL
29990,5.62,7,FALL
29991,30.69,16,FALL
29992,33.13,16,FALL
29993,31.91,16,FALL
29994,38.47,18,FALL
29995,36.59,17,FALL
29996,32.25,17,FALL
29997,16.52,11,FALL
29998,-0.68,5,FALL
29999,45.80,20,FALL
30000,9.00,8,FALL
30001,2.54,6,FALL
30002,9.11,8,FALL
30003,34.61,17,FALL
30004,16.20,11,FALL
30005,5.80,7,FALL
30006,32.22,16,FALL
30007,43.16,19,FALL
30008,-0.35,5,FALL
30009,16.62,12,FALL
30010,33.26,15,FALL
30011,49.91,21,FALL
30012,4.80,7,FALL
30013,35.75,17,FALL
30014,41.98,20,FALL
30015,15.39,11,FALL
30016,-2.81,4,FALL
30017,2.96,5,FALL
30018,10.05,9,FALL
30019,-1.21,5,FALL
30020,29.47,16,FALL
30021,17.11,12,FALL
30022,-2.93,4,FALL
30023,31.28,16,FALL
30024,53.80,23,FALL
30025,13.53,10,FALL
30026,33.53,16,FALL
30027,9.94,8,FALL
30028,35.28,17,FALL
30029,5.38,7,FALL
30030,13.96,10,FALL
30031,30.38,16,FALL
30032,92.99,35,FALL
30033,-0.92,5,FALL
30034,38.84,17,FALL
30035,127.10,47,FALL
30036,-3.23,4,FALL
30037,122.85,45,FALL
30038,35.56,17,FALL
30039,39.50,18,FALL
30040,33.82,16,FALL
30041,38.87,18,FALL
30042,28.39,15,FALL
30043,21.32,13,FALL
30044,32.20,16,FALL
30045,3.18,6,FALL
30046,9.47,8,FALL
30047,34.45,16,FALL
30048,21.58,12,FALL
30049,28.88,15,FALL
30050,23.11,14,FALL
30051,38.46,18,FALL
30052,10.92,8,FALL
30053,37.29,18,FALL
30054,1.55,6,FALL
30055,-1.37,5,FALL
30056,31.70,16,FALL
30057,23.25,14,FALL
30058,32.82,16,FALL
30059,1.63,5,FALL
30060,57.90,24,FALL
30061,41.35,19,FALL
30062,31.59,16,FALL
30063,43.49,19,FALL
30064,36.50,17,FALL
30065,42.15,19,FALL
30066,-2.10,4,FALL
30067,1.08,6,FALL
30068,5.46,7,FALL
30069,-1.16,5,FALL
30070,30.13,15,FALL
30071,43.98,20,FALL
30072,4.29,7,FALL
30073,32.70,16,FALL
30074,30.16,16,FALL
30075,19.15,12,FALL
30076,4.67,7,FALL
30077,35.40,17,FALL
30078,34.24,17,FALL
30079,89.23,34,FALL
30080,76.38,30,FALL
30081,-0.87,5,FALL
30082,29.79,15,FALL
30083,33.03,17,FALL
30084,2.96,6,FALL
30085,6.66,9,FALL
30086,28.34,15,FALL
30087,31.92,16,FALL
30088,32.55,16,FALL
30089,27.12,14,FALL
30090,56.26,23,FALL
30091,31.58,16,FALL
30092,1.29,6,FALL
30093,-0.31,5,FALL
30094,39.42,18,FALL
30095,38.51,17,FALL
30096,21.06,12,FALL
30097,9.11,8,FALL
30098,33.81,17,FALL
30099,38.11,18,FALL
30100,54.36,22,FALL
30101,40.92,18,FALL
30102,32.42,16,FALL
30103,-3.55,4,FALL
30104,40.52,19,FALL
30105,36.15,17,FALL
30106,21.02,12,FALL
30107,33.23,16,FALL
30108,24.17,13,FALL
30109,29.93,15,FALL
30110,-3.74,4,FALL
30111,32.28,16,FALL
30112,104.76,39,FALL
30113,32.16,15,FALL
30114,29.46,15,FALL
30115,13.06,9,FALL
30116,33.12,16,FALL
30117,-1.14,5,FALL
30118,20.31,12,FALL
30119,4.85,7,FALL
30120,-2.88,4,FALL
30121,42.17,21,FALL
30122,27.92,16,FALL
30123,93.93,35,FALL
30124,30.79,15,FALL
30125,34.32,16,FALL
30126,34.60,17,FALL
30127,31.20,16,FALL
30128,62.25,26,FALL
30129,41.00,19,FALL
30130,25.09,14,FALL
30131,34.49,17,FALL
30132,2.29,6,FALL
30133,20.66,12,FALL
30134,32.74,16,FALL
30135,5.22,7,FALL
30136,27.25,15,FALL
30137,30.53,16,FALL
30138,-2.79,4,FALL
30139,35.57,17,FALL
30140,31.32,16,FALL
30141,2.83,7,FALL
30142,10.71,9,FALL
30143,73.52,28,FALL
30144,32.82,17,FALL
30145,4.28,7,FALL
30146,101.86,41,FALL
30147,31.43,16,FALL
30148,-0.63,5,FALL
30149,31.15,16,FALL
30150,30.83,16,FALL
30151,31.27,16,FALL
30152,6.38,8,FALL
30153,124.08,46,FALL
30154,-5.61,3,FALL
30155,34.06,16,FALL
30156,17.43,11,FALL
30157,16.80,11,FALL
30158,8.45,8,FALL
30159,33.95,17,FALL
30160,35.57,17,FALL
30161,23.48,13,FALL
30162,49.93,21,FALL
30163,14.04,11,FALL
30164,29.23,15,FALL
30165,-3.14,4,FALL
30166,-1.12,5,FALL
30167,9.21,10,FALL
30168,78.55,30,FALL
30169,16.71,11,FALL
30170,23.35,14,FALL
30171,13.30,10,FALL
30172,35.78,17,FALL
30173,30.16,16,FALL
30174,35.41,17,FALL
30175,38.17,20,FALL
30176,32.43,16,FALL
30177,24.29,14,FALL
30178,32.25,16,FALL
30179,9.67,11,FALL
30180,17.21,11,FALL
30181,23.84,14,FALL
30182,101.50,37,FALL
30183,-3.15,4,FALL
30184,35.41,16,FALL
30185,42.95,20,FALL
30186,80.73,31,FALL
30187,49.42,22,FALL
30188,13.85,10,FALL
30189,33.22,17,FALL
30190,8.23,8,FALL
30191,13.18,9,FALL
30192,95.66,37,FALL
30193,106.54,42,FALL
30194,30.50,15,FALL
30195,11.14,9,FALL
30196,124.36,45,FALL
30197,8.78,8,FALL
30198,16.73,12,FALL
30199,20.47,12,FALL
30200,30.62,15,FALL
30201,48.83,21,FALL
30202,28.84,16,FALL
30203,28.56,16,FALL
30204,28.28,15,FALL
30205,-1.42,5,FALL
30206,60.28,25,FALL
30207,9.88,8,FALL
30208,47.93,20,FALL
30209,33.91,18,FALL
30210,1.91,6,FALL
30211,75.71,31,FALL
30212,41.64,19,FALL
30213,35.87,17,FALL
30214,40.25,18,FALL
30215,5.57,7,FALL
30216,25.47,14,FALL
30217,14.76,10,FALL
30218,16.91,12,FALL
30219,2.92,7,FALL
30220,72.61,29,FALL
30221,1.13,6,FALL
30222,2.37,6,FALL
30223,33.64,16,FALL
30224,23.38,13,FALL
30225,35.92,17,FALL
30226,-3.97,4,FALL
30227,9.42,9,FALL
30228,10.17,9,FALL
30229,39.22,18,FALL
30230,11.56,10,FALL
30231,32.39,15,FALL
30232,34.04,16,FALL
30233,15.33,10,FALL
30234,11.31,9,FALL
30235,51.23,23,FALL
30236,28.35,15,FALL
30237,77.29,32,FALL
30238,35.37,17,FALL
30239,31.65,16,FALL
30240,44.52,19,FALL
30241,8.02,8,FALL
30242,-3.29,4,FALL
30243,3.47,7,FALL
30244,28.49,15,FALL
30245,11.75,9,FALL
30246,24.54,14,FALL
30247,32.16,17,FALL
30248,20.55,13,FALL
30249,42.32,19,FALL
30250,32.38,16,FALL
30251,10.28,9,FALL
30252,13.62,9,FALL
30253,9.86,9,FALL
30254,31.23,16,FALL
30255,14.02,10,FALL
30256,74.36,30,FALL
30257,50.10,21,FALL
30258,32.55,16,FALL
30259,20.79,13,FALL
30260,24.53,14,FALL
30261,1.33,6,FALL
30262,-1.41,4,FALL
30263,48.48,21,FALL
30264,22.19,13,FALL
30265,24.36,14,FALL
30266,8.00,7,FALL
30267,17.28,12,FALL
30268,47.77,21,FALL
30269,17.34,11,FALL
30270,26.74,14,FALL
30271,34.31,16,FALL
30272,9.52,8,FALL
30273,-1.44,4,FALL
30274,51.91,22,FALL
30275,46.18,21,FALL
30276,3.19,7,FALL
30277,11.94,9,FALL
30278,4.76,8,FALL
30279,-1.33,5,FALL
30280,31.35,16,FALL
30281,33.25,16,FALL
30282,30.59,16,FALL
30283,26.87,15,FALL
30284,26.10,14,FALL
30285,16.13,11,FALL
30286,35.82,17,FALL
30287,32.28,16,FALL
30288,2.82,6,FALL
30289,1.23,6,FALL
30290,15.14,10,FALL
30291,32.84,16,FALL
30292,45.29,20,FALL
30293,-4.83,3,FALL
30294,30.16,15,FALL
30295,4.61,7,FALL
30296,31.40,16,FALL
30297,37.53,19,FALL
30298,54.93,22,FALL
30299,31.66,16,FALL
30300,-0.35,5,FALL
30301,33.77,17,FALL
30302,34.09,17,FALL
30303,-2.44,4,FALL
30304,80.85,32,FALL
30305,42.19,19,FALL
30306,29.63,15,FALL
30307,26.28,15,FALL
30308,209.36,76,FALL
30309,-1.28,5,FALL
30310,21.57,13,FALL
30311,-2.60,4,FALL
30312,39.46,18,FALL
30313,101.00,39,FALL
30314,2.35,6,FALL
30315,8.17,8,FALL
30316,-2.87,4,FALL
30317,32.00,16,FALL
30318,4.99,6,FALL
30319,19.17,11,FALL
30320,14.05,10,FALL
30321,-0.62,5,FALL
30322,32.45,16,FALL
30323,7.58,8,FALL
30324,13.88,10,FALL
30325,36.14,17,FALL
30326,2.98,6,FALL
30327,32.16,16,FALL
30328,29.79,15,FALL
30329,25.29,14,FALL
30330,34.21,17,FALL
30331,29.95,16,FALL
30332,32.44,16,FALL
30333,0.01,5,FALL
30334,30.48,15,FALL
30335,36.38,17,FALL
30336,32.35,17,FALL
30337,12.13,9,FALL
30338,33.03,16,FALL
30339,1.91,6,FALL
30340,122.37,46,FALL
30341,55.72,24,FALL
30342,33.17,17,FALL
30343,33.39,16,FALL
30344,32.15,16,FALL
30345,1.50,6,FALL
30346,35.63,16,FALL
30347,24.94,14,FALL
30348,26.13,14,FALL
30349,25.15,15,FALL
30350,14.52,10,FALL
30351,1.73,6,FALL
30352,-0.68,5,FALL
30353,10.49,9,FALL
30354,125.53,45,FALL
30355,23.69,14,FALL
30356,17.74,11,FALL
30357,1.70,5,FALL
30358,-1.19,5,FALL
30359,48.31,20,FALL
30360,32.53,16,FALL
30361,-1.20,5,FALL
30362,1.72,5,FALL
30363,60.05,25,FALL
30364,30.39,16,FALL
30365,33.28,16,FALL
30366,12.48,10,FALL
30367,19.55,12,FALL
30368,28.53,14,FALL
30369,25.55,14,FALL
30370,32.51,16,FALL
30371,5.47,7,FALL
30372,20.65,13,FALL
30373,23.07,13,FALL
30374,34.99,17,FALL
30375,-2.72,4,FALL
30376,15.96,11,FALL
30377,26.53,14,FALL
30378,32.95,16,FALL
30379,46.78,20,FALL
30380,32.48,16,FALL
30381,27.38,14,FALL
30382,32.96,17,FALL
30383,32.77,16,FALL
